viewing_session_id,transaction_date,show_id,item_name,category,avg_episode_minutes
1720,2025-03-03,S05,Office Antics,Sitcom,22
1720,2025-03-03,S14,Parenting Unscripted,Reality TV,35
1721,2025-01-23,S11,Real Life Diaries,Reality TV,40
1721,2025-01-23,S12,Love Island Nairobi,Reality TV,45
1722,2025-03-05,S02,The Detective,Crime Drama,50
1722,2025-03-05,S10,Little Explorers,Kids,18
1722,2025-03-05,S07,Galactic Wars,Sci-Fi,60
1722,2025-03-05,S08,Time Anomaly,Sci-Fi,48
1723,2025-02-20,S05,Office Antics,Sitcom,22
1724,2025-02-20,S09,Toon Town,Kids,20
1724,2025-02-20,S11,Real Life Diaries,Reality TV,40
1725,2025-04-28,S03,Silent Witness Redux,Crime Drama,42
1726,2025-04-26,S11,Real Life Diaries,Reality TV,40
1726,2025-04-26,S12,Love Island Nairobi,Reality TV,45
1727,2025-05-08,S01,Crime City,Crime Drama,45
1727,2025-05-08,S02,The Detective,Crime Drama,50
1727,2025-05-08,S05,Office Antics,Sitcom,22
1728,2025-02-28,S01,Crime City,Crime Drama,45
1728,2025-02-28,S13,True Crime Files,Documentary,50
1729,2025-06-05,S09,Toon Town,Kids,20
1729,2025-06-05,S14,Parenting Unscripted,Reality TV,35
1730,2025-03-01,S02,The Detective,Crime Drama,50
1730,2025-03-01,S13,True Crime Files,Documentary,50
1730,2025-03-01,S15,Cooking Masters,Reality TV,38
1730,2025-03-01,S04,Laugh Track,Sitcom,25
1731,2025-01-09,S01,Crime City,Crime Drama,45
1731,2025-01-09,S13,True Crime Files,Documentary,50
1732,2025-02-14,S09,Toon Town,Kids,20
1732,2025-02-14,S14,Parenting Unscripted,Reality TV,35
1733,2025-02-02,S01,Crime City,Crime Drama,45
1733,2025-02-02,S02,The Detective,Crime Drama,50
1734,2025-03-20,S09,Toon Town,Kids,20
1734,2025-03-20,S10,Little Explorers,Kids,18
1735,2025-03-13,S06,Space Frontier,Sci-Fi,55
1735,2025-03-13,S07,Galactic Wars,Sci-Fi,60
1736,2025-03-10,S12,Love Island Nairobi,Reality TV,45
1736,2025-03-10,S15,Cooking Masters,Reality TV,38
1736,2025-03-10,S02,The Detective,Crime Drama,50
1736,2025-03-10,S11,Real Life Diaries,Reality TV,40
1737,2025-06-06,S11,Real Life Diaries,Reality TV,40
1737,2025-06-06,S13,True Crime Files,Documentary,50
1737,2025-06-06,S15,Cooking Masters,Reality TV,38
1738,2025-02-17,S11,Real Life Diaries,Reality TV,40
1738,2025-02-17,S12,Love Island Nairobi,Reality TV,45
1738,2025-02-17,S15,Cooking Masters,Reality TV,38
1739,2025-06-11,S11,Real Life Diaries,Reality TV,40
1739,2025-06-11,S12,Love Island Nairobi,Reality TV,45
1740,2025-01-04,S11,Real Life Diaries,Reality TV,40
1740,2025-01-04,S01,Crime City,Crime Drama,45
1741,2025-04-02,S01,Crime City,Crime Drama,45
1741,2025-04-02,S13,True Crime Files,Documentary,50
1742,2025-04-20,S13,True Crime Files,Documentary,50
1742,2025-04-20,S11,Real Life Diaries,Reality TV,40
1742,2025-04-20,S14,Parenting Unscripted,Reality TV,35
1743,2025-02-18,S13,True Crime Files,Documentary,50
1743,2025-02-18,S08,Time Anomaly,Sci-Fi,48
1743,2025-02-18,S01,Crime City,Crime Drama,45
1743,2025-02-18,S04,Laugh Track,Sitcom,25
1744,2025-06-29,S09,Toon Town,Kids,20
1744,2025-06-29,S14,Parenting Unscripted,Reality TV,35
1745,2025-01-11,S03,Silent Witness Redux,Crime Drama,42
1746,2025-03-09,S01,Crime City,Crime Drama,45
1746,2025-03-09,S02,The Detective,Crime Drama,50
1746,2025-03-09,S03,Silent Witness Redux,Crime Drama,42
1746,2025-03-09,S10,Little Explorers,Kids,18
1747,2025-01-02,S12,Love Island Nairobi,Reality TV,45
1747,2025-01-02,S14,Parenting Unscripted,Reality TV,35
1747,2025-01-02,S02,The Detective,Crime Drama,50
1748,2025-04-27,S11,Real Life Diaries,Reality TV,40
1748,2025-04-27,S12,Love Island Nairobi,Reality TV,45
1749,2025-03-25,S11,Real Life Diaries,Reality TV,40
1749,2025-03-25,S12,Love Island Nairobi,Reality TV,45
1749,2025-03-25,S15,Cooking Masters,Reality TV,38
1750,2025-06-08,S09,Toon Town,Kids,20
1750,2025-06-08,S14,Parenting Unscripted,Reality TV,35
1751,2025-04-27,S14,Parenting Unscripted,Reality TV,35
1752,2025-02-27,S07,Galactic Wars,Sci-Fi,60
1753,2025-02-01,S04,Laugh Track,Sitcom,25
1753,2025-02-01,S05,Office Antics,Sitcom,22
1754,2025-06-29,S06,Space Frontier,Sci-Fi,55
1754,2025-06-29,S13,True Crime Files,Documentary,50
1755,2025-05-27,S13,True Crime Files,Documentary,50
1756,2025-05-07,S04,Laugh Track,Sitcom,25
1756,2025-05-07,S05,Office Antics,Sitcom,22
1757,2025-01-03,S09,Toon Town,Kids,20
1757,2025-01-03,S10,Little Explorers,Kids,18
1758,2025-05-19,S09,Toon Town,Kids,20
1758,2025-05-19,S10,Little Explorers,Kids,18
1759,2025-04-14,S11,Real Life Diaries,Reality TV,40
1759,2025-04-14,S12,Love Island Nairobi,Reality TV,45
1760,2025-02-12,S09,Toon Town,Kids,20
1760,2025-02-12,S10,Little Explorers,Kids,18
1761,2025-04-13,S01,Crime City,Crime Drama,45
1761,2025-04-13,S02,The Detective,Crime Drama,50
1762,2025-06-03,S01,Crime City,Crime Drama,45
1762,2025-06-03,S13,True Crime Files,Documentary,50
1762,2025-06-03,S05,Office Antics,Sitcom,22
1763,2025-04-18,S04,Laugh Track,Sitcom,25
1763,2025-04-18,S05,Office Antics,Sitcom,22
1764,2025-03-29,S07,Galactic Wars,Sci-Fi,60
1765,2025-01-31,S09,Toon Town,Kids,20
1765,2025-01-31,S10,Little Explorers,Kids,18
1766,2025-02-20,S09,Toon Town,Kids,20
1766,2025-02-20,S10,Little Explorers,Kids,18
1767,2025-01-05,S11,Real Life Diaries,Reality TV,40
1767,2025-01-05,S12,Love Island Nairobi,Reality TV,45
1767,2025-01-05,S07,Galactic Wars,Sci-Fi,60
1768,2025-03-09,S14,Parenting Unscripted,Reality TV,35
1768,2025-03-09,S03,Silent Witness Redux,Crime Drama,42
1768,2025-03-09,S10,Little Explorers,Kids,18
1768,2025-03-09,S06,Space Frontier,Sci-Fi,55
1769,2025-03-17,S01,Crime City,Crime Drama,45
1769,2025-03-17,S07,Galactic Wars,Sci-Fi,60
1769,2025-03-17,S13,True Crime Files,Documentary,50
1769,2025-03-17,S05,Office Antics,Sitcom,22
1770,2025-06-29,S02,The Detective,Crime Drama,50
1771,2025-03-21,S09,Toon Town,Kids,20
1771,2025-03-21,S10,Little Explorers,Kids,18
1772,2025-01-02,S01,Crime City,Crime Drama,45
1772,2025-01-02,S02,The Detective,Crime Drama,50
1773,2025-01-15,S01,Crime City,Crime Drama,45
1773,2025-01-15,S13,True Crime Files,Documentary,50
1773,2025-01-15,S03,Silent Witness Redux,Crime Drama,42
1774,2025-02-22,S06,Space Frontier,Sci-Fi,55
1774,2025-02-22,S10,Little Explorers,Kids,18
1774,2025-02-22,S09,Toon Town,Kids,20
1774,2025-02-22,S05,Office Antics,Sitcom,22
1775,2025-06-03,S01,Crime City,Crime Drama,45
1775,2025-06-03,S13,True Crime Files,Documentary,50
1776,2025-04-22,S11,Real Life Diaries,Reality TV,40
1776,2025-04-22,S12,Love Island Nairobi,Reality TV,45
1777,2025-06-20,S09,Toon Town,Kids,20
1777,2025-06-20,S14,Parenting Unscripted,Reality TV,35
1778,2025-05-29,S09,Toon Town,Kids,20
1778,2025-05-29,S14,Parenting Unscripted,Reality TV,35
1779,2025-03-27,S11,Real Life Diaries,Reality TV,40
1780,2025-03-24,S11,Real Life Diaries,Reality TV,40
1780,2025-03-24,S12,Love Island Nairobi,Reality TV,45
1780,2025-03-24,S15,Cooking Masters,Reality TV,38
1781,2025-03-20,S05,Office Antics,Sitcom,22
1782,2025-06-28,S11,Real Life Diaries,Reality TV,40
1782,2025-06-28,S12,Love Island Nairobi,Reality TV,45
1783,2025-02-12,S11,Real Life Diaries,Reality TV,40
1784,2025-01-25,S06,Space Frontier,Sci-Fi,55
1784,2025-01-25,S07,Galactic Wars,Sci-Fi,60
1785,2025-05-18,S09,Toon Town,Kids,20
1785,2025-05-18,S14,Parenting Unscripted,Reality TV,35
1786,2025-06-14,S04,Laugh Track,Sitcom,25
1786,2025-06-14,S05,Office Antics,Sitcom,22
1787,2025-03-22,S11,Real Life Diaries,Reality TV,40
1787,2025-03-22,S12,Love Island Nairobi,Reality TV,45
1788,2025-03-20,S01,Crime City,Crime Drama,45
1788,2025-03-20,S02,The Detective,Crime Drama,50
1788,2025-03-20,S03,Silent Witness Redux,Crime Drama,42
1788,2025-03-20,S07,Galactic Wars,Sci-Fi,60
1789,2025-02-21,S09,Toon Town,Kids,20
1789,2025-02-21,S10,Little Explorers,Kids,18
1790,2025-05-05,S15,Cooking Masters,Reality TV,38
1791,2025-03-23,S01,Crime City,Crime Drama,45
1791,2025-03-23,S13,True Crime Files,Documentary,50
1792,2025-02-21,S08,Time Anomaly,Sci-Fi,48
1792,2025-02-21,S06,Space Frontier,Sci-Fi,55
1793,2025-03-16,S09,Toon Town,Kids,20
1793,2025-03-16,S14,Parenting Unscripted,Reality TV,35
1794,2025-04-28,S04,Laugh Track,Sitcom,25
1794,2025-04-28,S02,The Detective,Crime Drama,50
1794,2025-04-28,S09,Toon Town,Kids,20
1795,2025-06-28,S01,Crime City,Crime Drama,45
1795,2025-06-28,S02,The Detective,Crime Drama,50
1796,2025-05-27,S05,Office Antics,Sitcom,22
1796,2025-05-27,S02,The Detective,Crime Drama,50
1796,2025-05-27,S13,True Crime Files,Documentary,50
1797,2025-05-11,S11,Real Life Diaries,Reality TV,40
1797,2025-05-11,S08,Time Anomaly,Sci-Fi,48
1798,2025-05-28,S04,Laugh Track,Sitcom,25
1799,2025-04-04,S04,Laugh Track,Sitcom,25
1799,2025-04-04,S05,Office Antics,Sitcom,22
1800,2025-02-04,S14,Parenting Unscripted,Reality TV,35
1801,2025-05-25,S04,Laugh Track,Sitcom,25
1801,2025-05-25,S05,Office Antics,Sitcom,22
1802,2025-03-17,S06,Space Frontier,Sci-Fi,55
1802,2025-03-17,S07,Galactic Wars,Sci-Fi,60
1802,2025-03-17,S08,Time Anomaly,Sci-Fi,48
1803,2025-03-09,S06,Space Frontier,Sci-Fi,55
1803,2025-03-09,S07,Galactic Wars,Sci-Fi,60
1803,2025-03-09,S08,Time Anomaly,Sci-Fi,48
1804,2025-05-12,S09,Toon Town,Kids,20
1804,2025-05-12,S10,Little Explorers,Kids,18
1805,2025-04-29,S05,Office Antics,Sitcom,22
1805,2025-04-29,S07,Galactic Wars,Sci-Fi,60
1806,2025-03-27,S11,Real Life Diaries,Reality TV,40
1807,2025-01-02,S01,Crime City,Crime Drama,45
1807,2025-01-02,S02,The Detective,Crime Drama,50
1808,2025-02-21,S04,Laugh Track,Sitcom,25
1808,2025-02-21,S05,Office Antics,Sitcom,22
1809,2025-06-21,S02,The Detective,Crime Drama,50
1809,2025-06-21,S06,Space Frontier,Sci-Fi,55
1809,2025-06-21,S01,Crime City,Crime Drama,45
1809,2025-06-21,S08,Time Anomaly,Sci-Fi,48
1810,2025-04-09,S07,Galactic Wars,Sci-Fi,60
1811,2025-03-14,S11,Real Life Diaries,Reality TV,40
1811,2025-03-14,S12,Love Island Nairobi,Reality TV,45
1812,2025-05-02,S01,Crime City,Crime Drama,45
1813,2025-05-09,S01,Crime City,Crime Drama,45
1813,2025-05-09,S13,True Crime Files,Documentary,50
1813,2025-05-09,S04,Laugh Track,Sitcom,25
1814,2025-03-27,S04,Laugh Track,Sitcom,25
1814,2025-03-27,S07,Galactic Wars,Sci-Fi,60
1814,2025-03-27,S02,The Detective,Crime Drama,50
1815,2025-01-26,S09,Toon Town,Kids,20
1815,2025-01-26,S10,Little Explorers,Kids,18
1816,2025-06-30,S01,Crime City,Crime Drama,45
1816,2025-06-30,S02,The Detective,Crime Drama,50
1816,2025-06-30,S03,Silent Witness Redux,Crime Drama,42
1817,2025-04-02,S04,Laugh Track,Sitcom,25
1817,2025-04-02,S05,Office Antics,Sitcom,22
1818,2025-02-12,S09,Toon Town,Kids,20
1818,2025-02-12,S14,Parenting Unscripted,Reality TV,35
1819,2025-05-25,S03,Silent Witness Redux,Crime Drama,42
1819,2025-05-25,S02,The Detective,Crime Drama,50
1820,2025-04-15,S06,Space Frontier,Sci-Fi,55
1820,2025-04-15,S07,Galactic Wars,Sci-Fi,60
1821,2025-06-26,S01,Crime City,Crime Drama,45
1821,2025-06-26,S02,The Detective,Crime Drama,50
1821,2025-06-26,S03,Silent Witness Redux,Crime Drama,42
1822,2025-05-28,S06,Space Frontier,Sci-Fi,55
1822,2025-05-28,S14,Parenting Unscripted,Reality TV,35
1822,2025-05-28,S05,Office Antics,Sitcom,22
1823,2025-04-01,S15,Cooking Masters,Reality TV,38
1823,2025-04-01,S02,The Detective,Crime Drama,50
1823,2025-04-01,S14,Parenting Unscripted,Reality TV,35
1823,2025-04-01,S01,Crime City,Crime Drama,45
1824,2025-01-29,S04,Laugh Track,Sitcom,25
1824,2025-01-29,S05,Office Antics,Sitcom,22
1825,2025-06-18,S07,Galactic Wars,Sci-Fi,60
1825,2025-06-18,S12,Love Island Nairobi,Reality TV,45
1826,2025-02-14,S11,Real Life Diaries,Reality TV,40
1827,2025-06-01,S09,Toon Town,Kids,20
1827,2025-06-01,S10,Little Explorers,Kids,18
1827,2025-06-01,S14,Parenting Unscripted,Reality TV,35
1828,2025-06-28,S07,Galactic Wars,Sci-Fi,60
1828,2025-06-28,S02,The Detective,Crime Drama,50
1829,2025-04-04,S11,Real Life Diaries,Reality TV,40
1830,2025-01-21,S15,Cooking Masters,Reality TV,38
1830,2025-01-21,S12,Love Island Nairobi,Reality TV,45
1830,2025-01-21,S09,Toon Town,Kids,20
1831,2025-03-19,S04,Laugh Track,Sitcom,25
1831,2025-03-19,S05,Office Antics,Sitcom,22
1832,2025-04-23,S01,Crime City,Crime Drama,45
1832,2025-04-23,S13,True Crime Files,Documentary,50
1833,2025-02-27,S10,Little Explorers,Kids,18
1833,2025-02-27,S08,Time Anomaly,Sci-Fi,48
1833,2025-02-27,S13,True Crime Files,Documentary,50
1834,2025-02-28,S05,Office Antics,Sitcom,22
1835,2025-01-05,S01,Crime City,Crime Drama,45
1835,2025-01-05,S02,The Detective,Crime Drama,50
1835,2025-01-05,S03,Silent Witness Redux,Crime Drama,42
1836,2025-03-16,S07,Galactic Wars,Sci-Fi,60
1836,2025-03-16,S04,Laugh Track,Sitcom,25
1836,2025-03-16,S14,Parenting Unscripted,Reality TV,35
1836,2025-03-16,S10,Little Explorers,Kids,18
1837,2025-06-21,S01,Crime City,Crime Drama,45
1837,2025-06-21,S13,True Crime Files,Documentary,50
1838,2025-03-01,S01,Crime City,Crime Drama,45
1838,2025-03-01,S13,True Crime Files,Documentary,50
1839,2025-02-14,S09,Toon Town,Kids,20
1839,2025-02-14,S14,Parenting Unscripted,Reality TV,35
1840,2025-04-14,S13,True Crime Files,Documentary,50
1840,2025-04-14,S02,The Detective,Crime Drama,50
1841,2025-01-23,S01,Crime City,Crime Drama,45
1841,2025-01-23,S13,True Crime Files,Documentary,50
1842,2025-04-30,S10,Little Explorers,Kids,18
1843,2025-04-06,S09,Toon Town,Kids,20
1844,2025-03-26,S12,Love Island Nairobi,Reality TV,45
1844,2025-03-26,S01,Crime City,Crime Drama,45
1844,2025-03-26,S03,Silent Witness Redux,Crime Drama,42
1844,2025-03-26,S10,Little Explorers,Kids,18
1845,2025-03-01,S01,Crime City,Crime Drama,45
1845,2025-03-01,S13,True Crime Files,Documentary,50
1846,2025-02-03,S07,Galactic Wars,Sci-Fi,60
1847,2025-05-20,S09,Toon Town,Kids,20
1847,2025-05-20,S14,Parenting Unscripted,Reality TV,35
1848,2025-01-27,S01,Crime City,Crime Drama,45
1848,2025-01-27,S11,Real Life Diaries,Reality TV,40
1849,2025-03-24,S06,Space Frontier,Sci-Fi,55
1850,2025-03-09,S07,Galactic Wars,Sci-Fi,60
1850,2025-03-09,S14,Parenting Unscripted,Reality TV,35
1851,2025-01-03,S01,Crime City,Crime Drama,45
1851,2025-01-03,S13,True Crime Files,Documentary,50
1852,2025-01-28,S10,Little Explorers,Kids,18
1852,2025-01-28,S07,Galactic Wars,Sci-Fi,60
1853,2025-02-10,S06,Space Frontier,Sci-Fi,55
1853,2025-02-10,S07,Galactic Wars,Sci-Fi,60
1854,2025-06-24,S09,Toon Town,Kids,20
1854,2025-06-24,S10,Little Explorers,Kids,18
1855,2025-01-11,S07,Galactic Wars,Sci-Fi,60
1855,2025-01-11,S10,Little Explorers,Kids,18
1855,2025-01-11,S09,Toon Town,Kids,20
1856,2025-01-16,S11,Real Life Diaries,Reality TV,40
1856,2025-01-16,S12,Love Island Nairobi,Reality TV,45
1857,2025-03-18,S09,Toon Town,Kids,20
1857,2025-03-18,S14,Parenting Unscripted,Reality TV,35
1857,2025-03-18,S01,Crime City,Crime Drama,45
1858,2025-06-30,S10,Little Explorers,Kids,18
1858,2025-06-30,S02,The Detective,Crime Drama,50
1858,2025-06-30,S13,True Crime Files,Documentary,50
1859,2025-05-28,S09,Toon Town,Kids,20
1859,2025-05-28,S14,Parenting Unscripted,Reality TV,35
1860,2025-02-08,S09,Toon Town,Kids,20
1860,2025-02-08,S14,Parenting Unscripted,Reality TV,35
1861,2025-01-05,S11,Real Life Diaries,Reality TV,40
1861,2025-01-05,S12,Love Island Nairobi,Reality TV,45
1862,2025-02-14,S02,The Detective,Crime Drama,50
1863,2025-03-11,S06,Space Frontier,Sci-Fi,55
1863,2025-03-11,S13,True Crime Files,Documentary,50
1864,2025-02-10,S11,Real Life Diaries,Reality TV,40
1864,2025-02-10,S04,Laugh Track,Sitcom,25
1865,2025-01-29,S09,Toon Town,Kids,20
1865,2025-01-29,S10,Little Explorers,Kids,18
1866,2025-03-07,S01,Crime City,Crime Drama,45
1866,2025-03-07,S13,True Crime Files,Documentary,50
1867,2025-01-04,S04,Laugh Track,Sitcom,25
1867,2025-01-04,S05,Office Antics,Sitcom,22
1868,2025-06-23,S04,Laugh Track,Sitcom,25
1868,2025-06-23,S05,Office Antics,Sitcom,22
1869,2025-03-30,S06,Space Frontier,Sci-Fi,55
1869,2025-03-30,S07,Galactic Wars,Sci-Fi,60
1869,2025-03-30,S08,Time Anomaly,Sci-Fi,48
1870,2025-01-17,S09,Toon Town,Kids,20
1870,2025-01-17,S14,Parenting Unscripted,Reality TV,35
1871,2025-01-05,S09,Toon Town,Kids,20
1871,2025-01-05,S10,Little Explorers,Kids,18
1872,2025-01-16,S01,Crime City,Crime Drama,45
1872,2025-01-16,S13,True Crime Files,Documentary,50
1873,2025-05-01,S01,Crime City,Crime Drama,45
1873,2025-05-01,S13,True Crime Files,Documentary,50
1873,2025-05-01,S14,Parenting Unscripted,Reality TV,35
1874,2025-01-22,S05,Office Antics,Sitcom,22
1874,2025-01-22,S15,Cooking Masters,Reality TV,38
1874,2025-01-22,S12,Love Island Nairobi,Reality TV,45
1875,2025-04-30,S09,Toon Town,Kids,20
1875,2025-04-30,S10,Little Explorers,Kids,18
1876,2025-01-19,S10,Little Explorers,Kids,18
1876,2025-01-19,S14,Parenting Unscripted,Reality TV,35
1876,2025-01-19,S15,Cooking Masters,Reality TV,38
1877,2025-05-18,S11,Real Life Diaries,Reality TV,40
1877,2025-05-18,S08,Time Anomaly,Sci-Fi,48
1877,2025-05-18,S06,Space Frontier,Sci-Fi,55
1878,2025-05-21,S14,Parenting Unscripted,Reality TV,35
1878,2025-05-21,S10,Little Explorers,Kids,18
1878,2025-05-21,S11,Real Life Diaries,Reality TV,40
1878,2025-05-21,S04,Laugh Track,Sitcom,25
1879,2025-01-19,S11,Real Life Diaries,Reality TV,40
1879,2025-01-19,S04,Laugh Track,Sitcom,25
1879,2025-01-19,S08,Time Anomaly,Sci-Fi,48
1879,2025-01-19,S06,Space Frontier,Sci-Fi,55
1880,2025-04-11,S04,Laugh Track,Sitcom,25
1880,2025-04-11,S08,Time Anomaly,Sci-Fi,48
1881,2025-05-26,S09,Toon Town,Kids,20
1881,2025-05-26,S10,Little Explorers,Kids,18
1882,2025-05-16,S09,Toon Town,Kids,20
1882,2025-05-16,S10,Little Explorers,Kids,18
1882,2025-05-16,S15,Cooking Masters,Reality TV,38
1883,2025-03-03,S04,Laugh Track,Sitcom,25
1883,2025-03-03,S05,Office Antics,Sitcom,22
1884,2025-02-22,S06,Space Frontier,Sci-Fi,55
1884,2025-02-22,S07,Galactic Wars,Sci-Fi,60
1884,2025-02-22,S08,Time Anomaly,Sci-Fi,48
1885,2025-01-15,S15,Cooking Masters,Reality TV,38
1885,2025-01-15,S01,Crime City,Crime Drama,45
1885,2025-01-15,S09,Toon Town,Kids,20
1885,2025-01-15,S03,Silent Witness Redux,Crime Drama,42
1886,2025-05-13,S06,Space Frontier,Sci-Fi,55
1886,2025-05-13,S07,Galactic Wars,Sci-Fi,60
1886,2025-05-13,S08,Time Anomaly,Sci-Fi,48
1887,2025-02-06,S06,Space Frontier,Sci-Fi,55
1887,2025-02-06,S03,Silent Witness Redux,Crime Drama,42
1888,2025-05-26,S09,Toon Town,Kids,20
1888,2025-05-26,S14,Parenting Unscripted,Reality TV,35
1889,2025-05-17,S09,Toon Town,Kids,20
1889,2025-05-17,S14,Parenting Unscripted,Reality TV,35
1890,2025-04-16,S10,Little Explorers,Kids,18
1890,2025-04-16,S09,Toon Town,Kids,20
1890,2025-04-16,S14,Parenting Unscripted,Reality TV,35
1891,2025-01-03,S12,Love Island Nairobi,Reality TV,45
1892,2025-04-14,S11,Real Life Diaries,Reality TV,40
1893,2025-01-18,S11,Real Life Diaries,Reality TV,40
1894,2025-06-19,S01,Crime City,Crime Drama,45
1894,2025-06-19,S02,The Detective,Crime Drama,50
1895,2025-01-19,S14,Parenting Unscripted,Reality TV,35
1896,2025-01-27,S12,Love Island Nairobi,Reality TV,45
1896,2025-01-27,S07,Galactic Wars,Sci-Fi,60
1896,2025-01-27,S15,Cooking Masters,Reality TV,38
1896,2025-01-27,S05,Office Antics,Sitcom,22
1897,2025-03-01,S04,Laugh Track,Sitcom,25
1897,2025-03-01,S05,Office Antics,Sitcom,22
1898,2025-03-06,S12,Love Island Nairobi,Reality TV,45
1898,2025-03-06,S15,Cooking Masters,Reality TV,38
1898,2025-03-06,S04,Laugh Track,Sitcom,25
1899,2025-03-08,S01,Crime City,Crime Drama,45
1899,2025-03-08,S13,True Crime Files,Documentary,50
1900,2025-04-18,S10,Little Explorers,Kids,18
1900,2025-04-18,S15,Cooking Masters,Reality TV,38
1900,2025-04-18,S14,Parenting Unscripted,Reality TV,35
1901,2025-04-01,S06,Space Frontier,Sci-Fi,55
1901,2025-04-01,S07,Galactic Wars,Sci-Fi,60
1901,2025-04-01,S08,Time Anomaly,Sci-Fi,48
1902,2025-03-09,S09,Toon Town,Kids,20
1902,2025-03-09,S14,Parenting Unscripted,Reality TV,35
1903,2025-06-10,S06,Space Frontier,Sci-Fi,55
1903,2025-06-10,S07,Galactic Wars,Sci-Fi,60
1903,2025-06-10,S12,Love Island Nairobi,Reality TV,45
1904,2025-01-14,S05,Office Antics,Sitcom,22
1904,2025-01-14,S11,Real Life Diaries,Reality TV,40
1905,2025-02-02,S04,Laugh Track,Sitcom,25
1905,2025-02-02,S05,Office Antics,Sitcom,22
1906,2025-03-03,S15,Cooking Masters,Reality TV,38
1906,2025-03-03,S06,Space Frontier,Sci-Fi,55
1906,2025-03-03,S07,Galactic Wars,Sci-Fi,60
1906,2025-03-03,S01,Crime City,Crime Drama,45
1907,2025-03-26,S01,Crime City,Crime Drama,45
1907,2025-03-26,S02,The Detective,Crime Drama,50
1907,2025-03-26,S03,Silent Witness Redux,Crime Drama,42
1908,2025-03-22,S15,Cooking Masters,Reality TV,38
1908,2025-03-22,S12,Love Island Nairobi,Reality TV,45
1909,2025-06-14,S14,Parenting Unscripted,Reality TV,35
1910,2025-02-13,S01,Crime City,Crime Drama,45
1910,2025-02-13,S02,The Detective,Crime Drama,50
1910,2025-02-13,S03,Silent Witness Redux,Crime Drama,42
1911,2025-02-18,S02,The Detective,Crime Drama,50
1911,2025-02-18,S08,Time Anomaly,Sci-Fi,48
1912,2025-06-03,S12,Love Island Nairobi,Reality TV,45
1912,2025-06-03,S15,Cooking Masters,Reality TV,38
1913,2025-01-09,S09,Toon Town,Kids,20
1913,2025-01-09,S10,Little Explorers,Kids,18
1914,2025-04-10,S01,Crime City,Crime Drama,45
1914,2025-04-10,S02,The Detective,Crime Drama,50
1914,2025-04-10,S03,Silent Witness Redux,Crime Drama,42
1914,2025-04-10,S10,Little Explorers,Kids,18
1915,2025-06-07,S10,Little Explorers,Kids,18
1916,2025-01-31,S09,Toon Town,Kids,20
1916,2025-01-31,S14,Parenting Unscripted,Reality TV,35
1917,2025-05-15,S09,Toon Town,Kids,20
1917,2025-05-15,S14,Parenting Unscripted,Reality TV,35
1918,2025-01-26,S06,Space Frontier,Sci-Fi,55
1918,2025-01-26,S07,Galactic Wars,Sci-Fi,60
1918,2025-01-26,S02,The Detective,Crime Drama,50
1919,2025-02-21,S12,Love Island Nairobi,Reality TV,45
1919,2025-02-21,S06,Space Frontier,Sci-Fi,55
1920,2025-03-01,S01,Crime City,Crime Drama,45
1920,2025-03-01,S02,The Detective,Crime Drama,50
1921,2025-05-16,S01,Crime City,Crime Drama,45
1921,2025-05-16,S09,Toon Town,Kids,20
1922,2025-06-19,S01,Crime City,Crime Drama,45
1922,2025-06-19,S13,True Crime Files,Documentary,50
1923,2025-01-30,S06,Space Frontier,Sci-Fi,55
1923,2025-01-30,S07,Galactic Wars,Sci-Fi,60
1923,2025-01-30,S08,Time Anomaly,Sci-Fi,48
1924,2025-05-12,S08,Time Anomaly,Sci-Fi,48
1924,2025-05-12,S03,Silent Witness Redux,Crime Drama,42
1924,2025-05-12,S09,Toon Town,Kids,20
1925,2025-06-21,S06,Space Frontier,Sci-Fi,55
1925,2025-06-21,S07,Galactic Wars,Sci-Fi,60
