listening_session_id,transaction_date,track_id,item_name,category,duration_minutes
1920,2025-05-31,M13,Hip Hop Anthem,Hip-Hop,3
1920,2025-05-31,M14,Street Beats,Hip-Hop,3
1921,2025-06-09,M12,Love Story,R&B,4
1921,2025-06-09,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1922,2025-05-17,M13,Hip Hop Anthem,Hip-Hop,3
1922,2025-05-17,M14,Street Beats,Hip-Hop,3
1922,2025-05-17,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1923,2025-03-28,M13,Hip Hop Anthem,Hip-Hop,3
1923,2025-03-28,M14,Street Beats,Hip-Hop,3
1924,2025-05-20,M11,Heartbreak Ballad,R&B,4
1924,2025-05-20,M12,Love Story,R&B,4
1925,2025-05-12,M06,Rain Sounds,Ambient/Sleep,10
1925,2025-05-12,M07,Deep Sleep,Ambient/Sleep,12
1926,2025-01-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1927,2025-02-10,M04,Study Focus 1,Instrumental,6
1928,2025-03-19,M11,Heartbreak Ballad,R&B,4
1928,2025-03-19,M12,Love Story,R&B,4
1929,2025-02-19,M13,Hip Hop Anthem,Hip-Hop,3
1929,2025-02-19,M02,Pump It Up,Fitness/EDM,3
1929,2025-02-19,M10,Praise Medley,Gospel,7
1929,2025-02-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
1930,2025-05-13,M06,Rain Sounds,Ambient/Sleep,10
1930,2025-05-13,M07,Deep Sleep,Ambient/Sleep,12
1930,2025-05-13,M01,Workout Anthem,Fitness/EDM,3
1931,2025-05-10,M08,Sunday Worship 1,Gospel,5
1931,2025-05-10,M09,Sunday Worship 2,Gospel,5
1931,2025-05-10,M10,Praise Medley,Gospel,7
1932,2025-05-18,M08,Sunday Worship 1,Gospel,5
1932,2025-05-18,M09,Sunday Worship 2,Gospel,5
1932,2025-05-18,M10,Praise Medley,Gospel,7
1933,2025-03-27,M04,Study Focus 1,Instrumental,6
1933,2025-03-27,M05,Study Focus 2,Instrumental,5
1934,2025-02-21,M08,Sunday Worship 1,Gospel,5
1934,2025-02-21,M09,Sunday Worship 2,Gospel,5
1934,2025-02-21,M10,Praise Medley,Gospel,7
1935,2025-04-18,M06,Rain Sounds,Ambient/Sleep,10
1935,2025-04-18,M07,Deep Sleep,Ambient/Sleep,12
1936,2025-02-01,M06,Rain Sounds,Ambient/Sleep,10
1936,2025-02-01,M07,Deep Sleep,Ambient/Sleep,12
1937,2025-02-28,M01,Workout Anthem,Fitness/EDM,3
1937,2025-02-28,M02,Pump It Up,Fitness/EDM,3
1937,2025-02-28,M03,Cardio Beats,Fitness/EDM,4
1938,2025-06-23,M13,Hip Hop Anthem,Hip-Hop,3
1938,2025-06-23,M14,Street Beats,Hip-Hop,3
1938,2025-06-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1939,2025-06-20,M14,Street Beats,Hip-Hop,3
1940,2025-05-15,M07,Deep Sleep,Ambient/Sleep,12
1940,2025-05-15,M12,Love Story,R&B,4
1940,2025-05-15,M06,Rain Sounds,Ambient/Sleep,10
1940,2025-05-15,M10,Praise Medley,Gospel,7
1941,2025-06-01,M13,Hip Hop Anthem,Hip-Hop,3
1941,2025-06-01,M10,Praise Medley,Gospel,7
1942,2025-05-11,M13,Hip Hop Anthem,Hip-Hop,3
1942,2025-05-11,M11,Heartbreak Ballad,R&B,4
1943,2025-05-19,M06,Rain Sounds,Ambient/Sleep,10
1943,2025-05-19,M07,Deep Sleep,Ambient/Sleep,12
1944,2025-02-27,M06,Rain Sounds,Ambient/Sleep,10
1944,2025-02-27,M07,Deep Sleep,Ambient/Sleep,12
1945,2025-01-29,M01,Workout Anthem,Fitness/EDM,3
1945,2025-01-29,M02,Pump It Up,Fitness/EDM,3
1945,2025-01-29,M03,Cardio Beats,Fitness/EDM,4
1946,2025-06-06,M09,Sunday Worship 2,Gospel,5
1947,2025-01-08,M06,Rain Sounds,Ambient/Sleep,10
1947,2025-01-08,M07,Deep Sleep,Ambient/Sleep,12
1948,2025-01-12,M01,Workout Anthem,Fitness/EDM,3
1948,2025-01-12,M02,Pump It Up,Fitness/EDM,3
1948,2025-01-12,M12,Love Story,R&B,4
1949,2025-02-10,M08,Sunday Worship 1,Gospel,5
1949,2025-02-10,M09,Sunday Worship 2,Gospel,5
1949,2025-02-10,M10,Praise Medley,Gospel,7
1950,2025-02-23,M08,Sunday Worship 1,Gospel,5
1950,2025-02-23,M06,Rain Sounds,Ambient/Sleep,10
1950,2025-02-23,M04,Study Focus 1,Instrumental,6
1950,2025-02-23,M09,Sunday Worship 2,Gospel,5
1951,2025-05-23,M06,Rain Sounds,Ambient/Sleep,10
1951,2025-05-23,M07,Deep Sleep,Ambient/Sleep,12
1952,2025-01-26,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1952,2025-01-26,M16,Gengetone Hit,Amapiano/Afrobeat,4
1953,2025-01-24,M12,Love Story,R&B,4
1953,2025-01-24,M08,Sunday Worship 1,Gospel,5
1954,2025-03-28,M16,Gengetone Hit,Amapiano/Afrobeat,4
1954,2025-03-28,M14,Street Beats,Hip-Hop,3
1955,2025-06-01,M11,Heartbreak Ballad,R&B,4
1955,2025-06-01,M12,Love Story,R&B,4
1956,2025-05-12,M01,Workout Anthem,Fitness/EDM,3
1956,2025-05-12,M02,Pump It Up,Fitness/EDM,3
1956,2025-05-12,M03,Cardio Beats,Fitness/EDM,4
1957,2025-05-14,M14,Street Beats,Hip-Hop,3
1957,2025-05-14,M03,Cardio Beats,Fitness/EDM,4
1957,2025-05-14,M10,Praise Medley,Gospel,7
1958,2025-04-08,M06,Rain Sounds,Ambient/Sleep,10
1958,2025-04-08,M07,Deep Sleep,Ambient/Sleep,12
1959,2025-01-10,M13,Hip Hop Anthem,Hip-Hop,3
1959,2025-01-10,M14,Street Beats,Hip-Hop,3
1960,2025-05-21,M01,Workout Anthem,Fitness/EDM,3
1960,2025-05-21,M02,Pump It Up,Fitness/EDM,3
1961,2025-02-25,M05,Study Focus 2,Instrumental,5
1961,2025-02-25,M07,Deep Sleep,Ambient/Sleep,12
1961,2025-02-25,M06,Rain Sounds,Ambient/Sleep,10
1961,2025-02-25,M10,Praise Medley,Gospel,7
1962,2025-01-12,M04,Study Focus 1,Instrumental,6
1962,2025-01-12,M05,Study Focus 2,Instrumental,5
1963,2025-03-28,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1963,2025-03-28,M16,Gengetone Hit,Amapiano/Afrobeat,4
1964,2025-04-07,M14,Street Beats,Hip-Hop,3
1964,2025-04-07,M04,Study Focus 1,Instrumental,6
1965,2025-01-03,M07,Deep Sleep,Ambient/Sleep,12
1965,2025-01-03,M14,Street Beats,Hip-Hop,3
1966,2025-01-16,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1966,2025-01-16,M13,Hip Hop Anthem,Hip-Hop,3
1966,2025-01-16,M04,Study Focus 1,Instrumental,6
1967,2025-03-15,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1967,2025-03-15,M16,Gengetone Hit,Amapiano/Afrobeat,4
1968,2025-06-05,M09,Sunday Worship 2,Gospel,5
1968,2025-06-05,M08,Sunday Worship 1,Gospel,5
1969,2025-06-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1969,2025-06-20,M16,Gengetone Hit,Amapiano/Afrobeat,4
1970,2025-03-12,M13,Hip Hop Anthem,Hip-Hop,3
1970,2025-03-12,M06,Rain Sounds,Ambient/Sleep,10
1970,2025-03-12,M03,Cardio Beats,Fitness/EDM,4
1971,2025-04-27,M11,Heartbreak Ballad,R&B,4
1972,2025-02-22,M16,Gengetone Hit,Amapiano/Afrobeat,4
1972,2025-02-22,M05,Study Focus 2,Instrumental,5
1972,2025-02-22,M11,Heartbreak Ballad,R&B,4
1973,2025-04-15,M11,Heartbreak Ballad,R&B,4
1973,2025-04-15,M12,Love Story,R&B,4
1974,2025-04-03,M13,Hip Hop Anthem,Hip-Hop,3
1974,2025-04-03,M14,Street Beats,Hip-Hop,3
1975,2025-02-20,M06,Rain Sounds,Ambient/Sleep,10
1975,2025-02-20,M07,Deep Sleep,Ambient/Sleep,12
1975,2025-02-20,M04,Study Focus 1,Instrumental,6
1976,2025-02-24,M01,Workout Anthem,Fitness/EDM,3
1976,2025-02-24,M02,Pump It Up,Fitness/EDM,3
1977,2025-01-08,M08,Sunday Worship 1,Gospel,5
1977,2025-01-08,M10,Praise Medley,Gospel,7
1977,2025-01-08,M01,Workout Anthem,Fitness/EDM,3
1977,2025-01-08,M13,Hip Hop Anthem,Hip-Hop,3
1978,2025-01-08,M05,Study Focus 2,Instrumental,5
1979,2025-03-10,M04,Study Focus 1,Instrumental,6
1979,2025-03-10,M05,Study Focus 2,Instrumental,5
1980,2025-05-31,M13,Hip Hop Anthem,Hip-Hop,3
1980,2025-05-31,M14,Street Beats,Hip-Hop,3
1980,2025-05-31,M08,Sunday Worship 1,Gospel,5
1981,2025-02-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1981,2025-02-23,M16,Gengetone Hit,Amapiano/Afrobeat,4
1982,2025-01-16,M09,Sunday Worship 2,Gospel,5
1982,2025-01-16,M13,Hip Hop Anthem,Hip-Hop,3
1982,2025-01-16,M02,Pump It Up,Fitness/EDM,3
1983,2025-06-18,M04,Study Focus 1,Instrumental,6
1983,2025-06-18,M05,Study Focus 2,Instrumental,5
1984,2025-02-08,M04,Study Focus 1,Instrumental,6
1984,2025-02-08,M05,Study Focus 2,Instrumental,5
1984,2025-02-08,M06,Rain Sounds,Ambient/Sleep,10
1985,2025-03-04,M08,Sunday Worship 1,Gospel,5
1985,2025-03-04,M09,Sunday Worship 2,Gospel,5
1985,2025-03-04,M10,Praise Medley,Gospel,7
1986,2025-03-29,M08,Sunday Worship 1,Gospel,5
1987,2025-01-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1987,2025-01-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
1988,2025-02-06,M04,Study Focus 1,Instrumental,6
1988,2025-02-06,M05,Study Focus 2,Instrumental,5
1988,2025-02-06,M06,Rain Sounds,Ambient/Sleep,10
1989,2025-06-01,M13,Hip Hop Anthem,Hip-Hop,3
1989,2025-06-01,M06,Rain Sounds,Ambient/Sleep,10
1989,2025-06-01,M10,Praise Medley,Gospel,7
1989,2025-06-01,M04,Study Focus 1,Instrumental,6
1990,2025-03-05,M04,Study Focus 1,Instrumental,6
1990,2025-03-05,M05,Study Focus 2,Instrumental,5
1990,2025-03-05,M06,Rain Sounds,Ambient/Sleep,10
1991,2025-04-16,M07,Deep Sleep,Ambient/Sleep,12
1991,2025-04-16,M01,Workout Anthem,Fitness/EDM,3
1992,2025-06-27,M01,Workout Anthem,Fitness/EDM,3
1992,2025-06-27,M11,Heartbreak Ballad,R&B,4
1993,2025-06-15,M08,Sunday Worship 1,Gospel,5
1993,2025-06-15,M09,Sunday Worship 2,Gospel,5
1993,2025-06-15,M10,Praise Medley,Gospel,7
1994,2025-04-17,M11,Heartbreak Ballad,R&B,4
1994,2025-04-17,M12,Love Story,R&B,4
1995,2025-03-01,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1995,2025-03-01,M16,Gengetone Hit,Amapiano/Afrobeat,4
1996,2025-05-09,M12,Love Story,R&B,4
1997,2025-06-16,M08,Sunday Worship 1,Gospel,5
1997,2025-06-16,M09,Sunday Worship 2,Gospel,5
1998,2025-01-10,M11,Heartbreak Ballad,R&B,4
1998,2025-01-10,M12,Love Story,R&B,4
1999,2025-05-13,M08,Sunday Worship 1,Gospel,5
1999,2025-05-13,M09,Sunday Worship 2,Gospel,5
1999,2025-05-13,M16,Gengetone Hit,Amapiano/Afrobeat,4
2000,2025-06-27,M09,Sunday Worship 2,Gospel,5
2000,2025-06-27,M11,Heartbreak Ballad,R&B,4
2000,2025-06-27,M14,Street Beats,Hip-Hop,3
2000,2025-06-27,M07,Deep Sleep,Ambient/Sleep,12
2001,2025-04-23,M11,Heartbreak Ballad,R&B,4
2001,2025-04-23,M07,Deep Sleep,Ambient/Sleep,12
2001,2025-04-23,M08,Sunday Worship 1,Gospel,5
2001,2025-04-23,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2002,2025-01-14,M12,Love Story,R&B,4
2002,2025-01-14,M04,Study Focus 1,Instrumental,6
2002,2025-01-14,M05,Study Focus 2,Instrumental,5
2003,2025-02-18,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2003,2025-02-18,M16,Gengetone Hit,Amapiano/Afrobeat,4
2004,2025-03-03,M13,Hip Hop Anthem,Hip-Hop,3
2004,2025-03-03,M14,Street Beats,Hip-Hop,3
2005,2025-03-19,M13,Hip Hop Anthem,Hip-Hop,3
2005,2025-03-19,M14,Street Beats,Hip-Hop,3
2006,2025-06-30,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2006,2025-06-30,M16,Gengetone Hit,Amapiano/Afrobeat,4
2007,2025-04-09,M01,Workout Anthem,Fitness/EDM,3
2007,2025-04-09,M09,Sunday Worship 2,Gospel,5
2007,2025-04-09,M04,Study Focus 1,Instrumental,6
2007,2025-04-09,M06,Rain Sounds,Ambient/Sleep,10
2008,2025-01-06,M04,Study Focus 1,Instrumental,6
2008,2025-01-06,M05,Study Focus 2,Instrumental,5
2009,2025-05-24,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2009,2025-05-24,M10,Praise Medley,Gospel,7
2010,2025-05-24,M01,Workout Anthem,Fitness/EDM,3
2010,2025-05-24,M02,Pump It Up,Fitness/EDM,3
2010,2025-05-24,M03,Cardio Beats,Fitness/EDM,4
2011,2025-06-16,M13,Hip Hop Anthem,Hip-Hop,3
2011,2025-06-16,M14,Street Beats,Hip-Hop,3
2012,2025-04-13,M04,Study Focus 1,Instrumental,6
2013,2025-02-21,M16,Gengetone Hit,Amapiano/Afrobeat,4
2013,2025-02-21,M03,Cardio Beats,Fitness/EDM,4
2014,2025-04-18,M08,Sunday Worship 1,Gospel,5
2014,2025-04-18,M09,Sunday Worship 2,Gospel,5
2015,2025-03-18,M01,Workout Anthem,Fitness/EDM,3
2015,2025-03-18,M02,Pump It Up,Fitness/EDM,3
2015,2025-03-18,M03,Cardio Beats,Fitness/EDM,4
2016,2025-03-01,M04,Study Focus 1,Instrumental,6
2016,2025-03-01,M05,Study Focus 2,Instrumental,5
2017,2025-06-30,M04,Study Focus 1,Instrumental,6
2017,2025-06-30,M05,Study Focus 2,Instrumental,5
2017,2025-06-30,M06,Rain Sounds,Ambient/Sleep,10
2018,2025-01-18,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2018,2025-01-18,M16,Gengetone Hit,Amapiano/Afrobeat,4
2018,2025-01-18,M08,Sunday Worship 1,Gospel,5
2019,2025-03-16,M04,Study Focus 1,Instrumental,6
2019,2025-03-16,M07,Deep Sleep,Ambient/Sleep,12
2019,2025-03-16,M12,Love Story,R&B,4
2020,2025-03-03,M05,Study Focus 2,Instrumental,5
2020,2025-03-03,M08,Sunday Worship 1,Gospel,5
2020,2025-03-03,M01,Workout Anthem,Fitness/EDM,3
2020,2025-03-03,M02,Pump It Up,Fitness/EDM,3
2021,2025-04-01,M13,Hip Hop Anthem,Hip-Hop,3
2021,2025-04-01,M14,Street Beats,Hip-Hop,3
2022,2025-01-09,M06,Rain Sounds,Ambient/Sleep,10
2022,2025-01-09,M07,Deep Sleep,Ambient/Sleep,12
2023,2025-06-29,M04,Study Focus 1,Instrumental,6
2023,2025-06-29,M09,Sunday Worship 2,Gospel,5
2023,2025-06-29,M12,Love Story,R&B,4
2023,2025-06-29,M11,Heartbreak Ballad,R&B,4
2024,2025-03-21,M06,Rain Sounds,Ambient/Sleep,10
2024,2025-03-21,M07,Deep Sleep,Ambient/Sleep,12
2025,2025-02-16,M09,Sunday Worship 2,Gospel,5
2025,2025-02-16,M01,Workout Anthem,Fitness/EDM,3
2025,2025-02-16,M16,Gengetone Hit,Amapiano/Afrobeat,4
2026,2025-02-20,M04,Study Focus 1,Instrumental,6
2027,2025-02-25,M06,Rain Sounds,Ambient/Sleep,10
2027,2025-02-25,M16,Gengetone Hit,Amapiano/Afrobeat,4
2027,2025-02-25,M07,Deep Sleep,Ambient/Sleep,12
2027,2025-02-25,M14,Street Beats,Hip-Hop,3
2028,2025-03-27,M08,Sunday Worship 1,Gospel,5
2028,2025-03-27,M09,Sunday Worship 2,Gospel,5
2028,2025-03-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2029,2025-01-18,M06,Rain Sounds,Ambient/Sleep,10
2029,2025-01-18,M07,Deep Sleep,Ambient/Sleep,12
2030,2025-01-10,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2031,2025-05-09,M01,Workout Anthem,Fitness/EDM,3
2031,2025-05-09,M02,Pump It Up,Fitness/EDM,3
2032,2025-03-10,M11,Heartbreak Ballad,R&B,4
2032,2025-03-10,M12,Love Story,R&B,4
2033,2025-06-24,M11,Heartbreak Ballad,R&B,4
2033,2025-06-24,M12,Love Story,R&B,4
2034,2025-04-23,M06,Rain Sounds,Ambient/Sleep,10
2034,2025-04-23,M07,Deep Sleep,Ambient/Sleep,12
2035,2025-05-24,M01,Workout Anthem,Fitness/EDM,3
2035,2025-05-24,M02,Pump It Up,Fitness/EDM,3
2035,2025-05-24,M03,Cardio Beats,Fitness/EDM,4
2036,2025-05-19,M01,Workout Anthem,Fitness/EDM,3
2036,2025-05-19,M02,Pump It Up,Fitness/EDM,3
2037,2025-06-07,M09,Sunday Worship 2,Gospel,5
2037,2025-06-07,M04,Study Focus 1,Instrumental,6
2037,2025-06-07,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2037,2025-06-07,M13,Hip Hop Anthem,Hip-Hop,3
2038,2025-04-16,M06,Rain Sounds,Ambient/Sleep,10
2038,2025-04-16,M07,Deep Sleep,Ambient/Sleep,12
2039,2025-06-22,M13,Hip Hop Anthem,Hip-Hop,3
2039,2025-06-22,M14,Street Beats,Hip-Hop,3
2040,2025-05-26,M11,Heartbreak Ballad,R&B,4
2040,2025-05-26,M12,Love Story,R&B,4
2041,2025-01-21,M01,Workout Anthem,Fitness/EDM,3
2041,2025-01-21,M02,Pump It Up,Fitness/EDM,3
2041,2025-01-21,M03,Cardio Beats,Fitness/EDM,4
2042,2025-05-17,M06,Rain Sounds,Ambient/Sleep,10
2042,2025-05-17,M07,Deep Sleep,Ambient/Sleep,12
2043,2025-02-03,M13,Hip Hop Anthem,Hip-Hop,3
2043,2025-02-03,M14,Street Beats,Hip-Hop,3
2043,2025-02-03,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2044,2025-01-01,M01,Workout Anthem,Fitness/EDM,3
2044,2025-01-01,M02,Pump It Up,Fitness/EDM,3
2044,2025-01-01,M03,Cardio Beats,Fitness/EDM,4
2045,2025-01-08,M11,Heartbreak Ballad,R&B,4
2045,2025-01-08,M12,Love Story,R&B,4
2046,2025-03-19,M13,Hip Hop Anthem,Hip-Hop,3
2046,2025-03-19,M14,Street Beats,Hip-Hop,3
2046,2025-03-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2047,2025-03-22,M07,Deep Sleep,Ambient/Sleep,12
2047,2025-03-22,M14,Street Beats,Hip-Hop,3
2047,2025-03-22,M09,Sunday Worship 2,Gospel,5
2047,2025-03-22,M04,Study Focus 1,Instrumental,6
2048,2025-06-23,M01,Workout Anthem,Fitness/EDM,3
2048,2025-06-23,M02,Pump It Up,Fitness/EDM,3
2049,2025-01-20,M13,Hip Hop Anthem,Hip-Hop,3
2049,2025-01-20,M14,Street Beats,Hip-Hop,3
2050,2025-05-24,M11,Heartbreak Ballad,R&B,4
2050,2025-05-24,M12,Love Story,R&B,4
2051,2025-04-13,M06,Rain Sounds,Ambient/Sleep,10
2051,2025-04-13,M09,Sunday Worship 2,Gospel,5
2051,2025-04-13,M02,Pump It Up,Fitness/EDM,3
2052,2025-04-23,M14,Street Beats,Hip-Hop,3
2053,2025-05-22,M07,Deep Sleep,Ambient/Sleep,12
2053,2025-05-22,M04,Study Focus 1,Instrumental,6
2054,2025-02-26,M01,Workout Anthem,Fitness/EDM,3
2054,2025-02-26,M02,Pump It Up,Fitness/EDM,3
2055,2025-04-10,M14,Street Beats,Hip-Hop,3
2055,2025-04-10,M09,Sunday Worship 2,Gospel,5
2055,2025-04-10,M13,Hip Hop Anthem,Hip-Hop,3
2055,2025-04-10,M05,Study Focus 2,Instrumental,5
2056,2025-04-12,M06,Rain Sounds,Ambient/Sleep,10
2056,2025-04-12,M07,Deep Sleep,Ambient/Sleep,12
2057,2025-02-17,M06,Rain Sounds,Ambient/Sleep,10
2058,2025-06-15,M14,Street Beats,Hip-Hop,3
2058,2025-06-15,M01,Workout Anthem,Fitness/EDM,3
2059,2025-04-21,M08,Sunday Worship 1,Gospel,5
2059,2025-04-21,M09,Sunday Worship 2,Gospel,5
2059,2025-04-21,M10,Praise Medley,Gospel,7
2060,2025-02-04,M01,Workout Anthem,Fitness/EDM,3
2060,2025-02-04,M02,Pump It Up,Fitness/EDM,3
2060,2025-02-04,M03,Cardio Beats,Fitness/EDM,4
2061,2025-01-02,M09,Sunday Worship 2,Gospel,5
2062,2025-04-18,M06,Rain Sounds,Ambient/Sleep,10
2062,2025-04-18,M07,Deep Sleep,Ambient/Sleep,12
2063,2025-03-25,M04,Study Focus 1,Instrumental,6
2063,2025-03-25,M05,Study Focus 2,Instrumental,5
2063,2025-03-25,M06,Rain Sounds,Ambient/Sleep,10
2064,2025-03-29,M04,Study Focus 1,Instrumental,6
2064,2025-03-29,M05,Study Focus 2,Instrumental,5
2065,2025-02-07,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2065,2025-02-07,M16,Gengetone Hit,Amapiano/Afrobeat,4
2066,2025-05-22,M11,Heartbreak Ballad,R&B,4
2066,2025-05-22,M12,Love Story,R&B,4
2067,2025-01-23,M08,Sunday Worship 1,Gospel,5
2067,2025-01-23,M09,Sunday Worship 2,Gospel,5
2068,2025-01-21,M13,Hip Hop Anthem,Hip-Hop,3
2068,2025-01-21,M14,Street Beats,Hip-Hop,3
2069,2025-06-26,M07,Deep Sleep,Ambient/Sleep,12
2069,2025-06-26,M01,Workout Anthem,Fitness/EDM,3
2069,2025-06-26,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2070,2025-03-29,M01,Workout Anthem,Fitness/EDM,3
2070,2025-03-29,M02,Pump It Up,Fitness/EDM,3
2070,2025-03-29,M03,Cardio Beats,Fitness/EDM,4
2071,2025-01-12,M11,Heartbreak Ballad,R&B,4
2071,2025-01-12,M12,Love Story,R&B,4
2072,2025-01-04,M16,Gengetone Hit,Amapiano/Afrobeat,4
2073,2025-06-15,M11,Heartbreak Ballad,R&B,4
2073,2025-06-15,M12,Love Story,R&B,4
2074,2025-01-19,M12,Love Story,R&B,4
2075,2025-04-28,M11,Heartbreak Ballad,R&B,4
2075,2025-04-28,M12,Love Story,R&B,4
2076,2025-06-24,M04,Study Focus 1,Instrumental,6
2077,2025-01-07,M05,Study Focus 2,Instrumental,5
2077,2025-01-07,M10,Praise Medley,Gospel,7
2078,2025-04-02,M04,Study Focus 1,Instrumental,6
2078,2025-04-02,M14,Street Beats,Hip-Hop,3
2079,2025-05-21,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2080,2025-04-14,M01,Workout Anthem,Fitness/EDM,3
2080,2025-04-14,M02,Pump It Up,Fitness/EDM,3
2081,2025-03-01,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2081,2025-03-01,M16,Gengetone Hit,Amapiano/Afrobeat,4
2082,2025-05-24,M01,Workout Anthem,Fitness/EDM,3
2082,2025-05-24,M02,Pump It Up,Fitness/EDM,3
2082,2025-05-24,M03,Cardio Beats,Fitness/EDM,4
2083,2025-02-26,M10,Praise Medley,Gospel,7
2084,2025-06-12,M07,Deep Sleep,Ambient/Sleep,12
2084,2025-06-12,M05,Study Focus 2,Instrumental,5
2084,2025-06-12,M06,Rain Sounds,Ambient/Sleep,10
2084,2025-06-12,M12,Love Story,R&B,4
2085,2025-02-22,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2085,2025-02-22,M16,Gengetone Hit,Amapiano/Afrobeat,4
2086,2025-01-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2086,2025-01-27,M16,Gengetone Hit,Amapiano/Afrobeat,4
2087,2025-06-27,M08,Sunday Worship 1,Gospel,5
2087,2025-06-27,M09,Sunday Worship 2,Gospel,5
2087,2025-06-27,M10,Praise Medley,Gospel,7
2087,2025-06-27,M11,Heartbreak Ballad,R&B,4
2088,2025-04-18,M11,Heartbreak Ballad,R&B,4
2089,2025-02-18,M13,Hip Hop Anthem,Hip-Hop,3
2089,2025-02-18,M14,Street Beats,Hip-Hop,3
2090,2025-04-26,M03,Cardio Beats,Fitness/EDM,4
2090,2025-04-26,M10,Praise Medley,Gospel,7
2091,2025-03-06,M11,Heartbreak Ballad,R&B,4
2091,2025-03-06,M12,Love Story,R&B,4
2092,2025-04-29,M08,Sunday Worship 1,Gospel,5
2092,2025-04-29,M09,Sunday Worship 2,Gospel,5
2092,2025-04-29,M10,Praise Medley,Gospel,7
2092,2025-04-29,M03,Cardio Beats,Fitness/EDM,4
2093,2025-05-24,M14,Street Beats,Hip-Hop,3
2093,2025-05-24,M07,Deep Sleep,Ambient/Sleep,12
2093,2025-05-24,M12,Love Story,R&B,4
2093,2025-05-24,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2094,2025-04-20,M06,Rain Sounds,Ambient/Sleep,10
2094,2025-04-20,M07,Deep Sleep,Ambient/Sleep,12
2095,2025-01-25,M11,Heartbreak Ballad,R&B,4
2095,2025-01-25,M12,Love Story,R&B,4
2096,2025-01-24,M04,Study Focus 1,Instrumental,6
2096,2025-01-24,M05,Study Focus 2,Instrumental,5
2096,2025-01-24,M06,Rain Sounds,Ambient/Sleep,10
2097,2025-01-01,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2097,2025-01-01,M16,Gengetone Hit,Amapiano/Afrobeat,4
2098,2025-05-25,M14,Street Beats,Hip-Hop,3
2098,2025-05-25,M01,Workout Anthem,Fitness/EDM,3
2098,2025-05-25,M08,Sunday Worship 1,Gospel,5
2098,2025-05-25,M03,Cardio Beats,Fitness/EDM,4
2099,2025-03-01,M06,Rain Sounds,Ambient/Sleep,10
2099,2025-03-01,M07,Deep Sleep,Ambient/Sleep,12
2100,2025-02-02,M08,Sunday Worship 1,Gospel,5
2100,2025-02-02,M09,Sunday Worship 2,Gospel,5
2101,2025-05-01,M16,Gengetone Hit,Amapiano/Afrobeat,4
2101,2025-05-01,M08,Sunday Worship 1,Gospel,5
2102,2025-01-06,M01,Workout Anthem,Fitness/EDM,3
2102,2025-01-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
2103,2025-05-01,M01,Workout Anthem,Fitness/EDM,3
2103,2025-05-01,M10,Praise Medley,Gospel,7
2103,2025-05-01,M03,Cardio Beats,Fitness/EDM,4
2103,2025-05-01,M12,Love Story,R&B,4
2104,2025-05-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
2104,2025-05-19,M12,Love Story,R&B,4
2104,2025-05-19,M14,Street Beats,Hip-Hop,3
2104,2025-05-19,M02,Pump It Up,Fitness/EDM,3
2105,2025-01-09,M01,Workout Anthem,Fitness/EDM,3
2105,2025-01-09,M15,Amapiano Vibes,Amapiano/Afrobeat,5
2106,2025-04-01,M03,Cardio Beats,Fitness/EDM,4
2107,2025-05-29,M11,Heartbreak Ballad,R&B,4
2107,2025-05-29,M12,Love Story,R&B,4
2108,2025-06-22,M06,Rain Sounds,Ambient/Sleep,10
2108,2025-06-22,M07,Deep Sleep,Ambient/Sleep,12
2109,2025-02-07,M15,Amapiano Vibes,Amapiano/Afrobeat,5
