receipt_id,transaction_date,item_id,item_name,category,price_kes
1737,2025-03-04,D04,Tissues,Cold Remedy,100
1737,2025-03-04,D05,Vitamin C Tablets,Supplements,400
1738,2025-04-16,D08,Sunscreen SPF50,Skincare,800
1738,2025-04-16,D09,Aloe Vera Gel,Skincare,350
1739,2025-06-14,D03,Cold & Flu Syrup,Cold Remedy,350
1739,2025-06-14,D04,Tissues,Cold Remedy,100
1740,2025-04-23,D10,Reading Glasses,Vision,600
1740,2025-04-23,D17,Reading Puzzle Book,Stationery/Leisure,300
1741,2025-04-28,D10,Reading Glasses,Vision,600
1741,2025-04-28,D17,Reading Puzzle Book,Stationery/Leisure,300
1742,2025-06-30,D14,Baby Lotion,Baby Care,350
1743,2025-06-15,D10,Reading Glasses,Vision,600
1743,2025-06-15,D05,Vitamin C Tablets,Supplements,400
1743,2025-06-15,D03,Cold & Flu Syrup,Cold Remedy,350
1744,2025-05-22,D10,Reading Glasses,Vision,600
1745,2025-06-10,D02,Ibuprofen,Pain Relief,150
1745,2025-06-10,D01,Paracetamol,Pain Relief,100
1745,2025-06-10,D17,Reading Puzzle Book,Stationery/Leisure,300
1746,2025-03-15,D12,Bandages,First Aid,150
1746,2025-03-15,D13,Antiseptic Cream,First Aid,200
1747,2025-04-18,D12,Bandages,First Aid,150
1747,2025-04-18,D13,Antiseptic Cream,First Aid,200
1748,2025-02-19,D10,Reading Glasses,Vision,600
1748,2025-02-19,D17,Reading Puzzle Book,Stationery/Leisure,300
1749,2025-06-08,D12,Bandages,First Aid,150
1749,2025-06-08,D16,Multivitamin Gummies,Supplements,500
1750,2025-04-09,D05,Vitamin C Tablets,Supplements,400
1750,2025-04-09,D16,Multivitamin Gummies,Supplements,500
1751,2025-06-15,D05,Vitamin C Tablets,Supplements,400
1751,2025-06-15,D16,Multivitamin Gummies,Supplements,500
1752,2025-05-15,D12,Bandages,First Aid,150
1752,2025-05-15,D13,Antiseptic Cream,First Aid,200
1753,2025-01-16,D01,Paracetamol,Pain Relief,100
1753,2025-01-16,D06,Hand Sanitizer,Hygiene,150
1753,2025-01-16,D12,Bandages,First Aid,150
1753,2025-01-16,D04,Tissues,Cold Remedy,100
1754,2025-02-01,D10,Reading Glasses,Vision,600
1754,2025-02-01,D17,Reading Puzzle Book,Stationery/Leisure,300
1754,2025-02-01,D01,Paracetamol,Pain Relief,100
1755,2025-04-06,D06,Hand Sanitizer,Hygiene,150
1756,2025-05-26,D10,Reading Glasses,Vision,600
1756,2025-05-26,D17,Reading Puzzle Book,Stationery/Leisure,300
1756,2025-05-26,D11,Eye Drops,Vision,250
1757,2025-04-13,D14,Baby Lotion,Baby Care,350
1757,2025-04-13,D15,Baby Diapers,Baby Care,1200
1757,2025-04-13,D09,Aloe Vera Gel,Skincare,350
1758,2025-03-21,D02,Ibuprofen,Pain Relief,150
1759,2025-02-23,D08,Sunscreen SPF50,Skincare,800
1759,2025-02-23,D09,Aloe Vera Gel,Skincare,350
1760,2025-05-22,D09,Aloe Vera Gel,Skincare,350
1760,2025-05-22,D13,Antiseptic Cream,First Aid,200
1761,2025-04-06,D12,Bandages,First Aid,150
1762,2025-06-21,D13,Antiseptic Cream,First Aid,200
1763,2025-03-26,D05,Vitamin C Tablets,Supplements,400
1763,2025-03-26,D16,Multivitamin Gummies,Supplements,500
1764,2025-01-26,D08,Sunscreen SPF50,Skincare,800
1765,2025-06-30,D10,Reading Glasses,Vision,600
1765,2025-06-30,D17,Reading Puzzle Book,Stationery/Leisure,300
1766,2025-04-22,D16,Multivitamin Gummies,Supplements,500
1766,2025-04-22,D15,Baby Diapers,Baby Care,1200
1766,2025-04-22,D14,Baby Lotion,Baby Care,350
1767,2025-01-31,D03,Cold & Flu Syrup,Cold Remedy,350
1767,2025-01-31,D04,Tissues,Cold Remedy,100
1767,2025-01-31,D05,Vitamin C Tablets,Supplements,400
1768,2025-03-12,D15,Baby Diapers,Baby Care,1200
1768,2025-03-12,D11,Eye Drops,Vision,250
1768,2025-03-12,D02,Ibuprofen,Pain Relief,150
1768,2025-03-12,D17,Reading Puzzle Book,Stationery/Leisure,300
1769,2025-01-24,D03,Cold & Flu Syrup,Cold Remedy,350
1769,2025-01-24,D04,Tissues,Cold Remedy,100
1770,2025-06-03,D12,Bandages,First Aid,150
1770,2025-06-03,D11,Eye Drops,Vision,250
1770,2025-06-03,D05,Vitamin C Tablets,Supplements,400
1771,2025-01-12,D14,Baby Lotion,Baby Care,350
1771,2025-01-12,D11,Eye Drops,Vision,250
1771,2025-01-12,D05,Vitamin C Tablets,Supplements,400
1772,2025-04-17,D08,Sunscreen SPF50,Skincare,800
1772,2025-04-17,D09,Aloe Vera Gel,Skincare,350
1773,2025-01-04,D10,Reading Glasses,Vision,600
1773,2025-01-04,D17,Reading Puzzle Book,Stationery/Leisure,300
1774,2025-01-25,D05,Vitamin C Tablets,Supplements,400
1775,2025-05-02,D14,Baby Lotion,Baby Care,350
1775,2025-05-02,D08,Sunscreen SPF50,Skincare,800
1775,2025-05-02,D04,Tissues,Cold Remedy,100
1776,2025-06-07,D03,Cold & Flu Syrup,Cold Remedy,350
1776,2025-06-07,D04,Tissues,Cold Remedy,100
1777,2025-04-19,D03,Cold & Flu Syrup,Cold Remedy,350
1777,2025-04-19,D04,Tissues,Cold Remedy,100
1778,2025-03-13,D12,Bandages,First Aid,150
1778,2025-03-13,D07,Face Masks,Hygiene,200
1778,2025-03-13,D15,Baby Diapers,Baby Care,1200
1779,2025-06-17,D05,Vitamin C Tablets,Supplements,400
1780,2025-04-08,D14,Baby Lotion,Baby Care,350
1780,2025-04-08,D15,Baby Diapers,Baby Care,1200
1781,2025-05-15,D05,Vitamin C Tablets,Supplements,400
1781,2025-05-15,D16,Multivitamin Gummies,Supplements,500
1782,2025-04-19,D02,Ibuprofen,Pain Relief,150
1783,2025-01-09,D09,Aloe Vera Gel,Skincare,350
1783,2025-01-09,D14,Baby Lotion,Baby Care,350
1783,2025-01-09,D08,Sunscreen SPF50,Skincare,800
1784,2025-06-27,D05,Vitamin C Tablets,Supplements,400
1784,2025-06-27,D01,Paracetamol,Pain Relief,100
1784,2025-06-27,D10,Reading Glasses,Vision,600
1785,2025-01-03,D06,Hand Sanitizer,Hygiene,150
1785,2025-01-03,D07,Face Masks,Hygiene,200
1785,2025-01-03,D17,Reading Puzzle Book,Stationery/Leisure,300
1786,2025-03-15,D06,Hand Sanitizer,Hygiene,150
1787,2025-04-14,D14,Baby Lotion,Baby Care,350
1787,2025-04-14,D15,Baby Diapers,Baby Care,1200
1788,2025-05-23,D06,Hand Sanitizer,Hygiene,150
1788,2025-05-23,D07,Face Masks,Hygiene,200
1789,2025-01-22,D03,Cold & Flu Syrup,Cold Remedy,350
1790,2025-06-03,D07,Face Masks,Hygiene,200
1790,2025-06-03,D12,Bandages,First Aid,150
1791,2025-02-09,D12,Bandages,First Aid,150
1791,2025-02-09,D01,Paracetamol,Pain Relief,100
1791,2025-02-09,D10,Reading Glasses,Vision,600
1792,2025-05-09,D03,Cold & Flu Syrup,Cold Remedy,350
1792,2025-05-09,D04,Tissues,Cold Remedy,100
1793,2025-01-12,D14,Baby Lotion,Baby Care,350
1793,2025-01-12,D15,Baby Diapers,Baby Care,1200
1794,2025-06-26,D05,Vitamin C Tablets,Supplements,400
1794,2025-06-26,D16,Multivitamin Gummies,Supplements,500
1795,2025-02-17,D08,Sunscreen SPF50,Skincare,800
1795,2025-02-17,D09,Aloe Vera Gel,Skincare,350
1795,2025-02-17,D12,Bandages,First Aid,150
1795,2025-02-17,D16,Multivitamin Gummies,Supplements,500
1796,2025-05-11,D11,Eye Drops,Vision,250
1796,2025-05-11,D14,Baby Lotion,Baby Care,350
1796,2025-05-11,D06,Hand Sanitizer,Hygiene,150
1796,2025-05-11,D17,Reading Puzzle Book,Stationery/Leisure,300
1797,2025-05-01,D13,Antiseptic Cream,First Aid,200
1798,2025-03-06,D17,Reading Puzzle Book,Stationery/Leisure,300
1799,2025-02-20,D06,Hand Sanitizer,Hygiene,150
1799,2025-02-20,D07,Face Masks,Hygiene,200
1800,2025-04-23,D13,Antiseptic Cream,First Aid,200
1800,2025-04-23,D15,Baby Diapers,Baby Care,1200
1800,2025-04-23,D01,Paracetamol,Pain Relief,100
1800,2025-04-23,D12,Bandages,First Aid,150
1801,2025-04-22,D14,Baby Lotion,Baby Care,350
1801,2025-04-22,D15,Baby Diapers,Baby Care,1200
1802,2025-04-13,D03,Cold & Flu Syrup,Cold Remedy,350
1802,2025-04-13,D09,Aloe Vera Gel,Skincare,350
1802,2025-04-13,D16,Multivitamin Gummies,Supplements,500
1802,2025-04-13,D17,Reading Puzzle Book,Stationery/Leisure,300
1803,2025-02-25,D15,Baby Diapers,Baby Care,1200
1803,2025-02-25,D06,Hand Sanitizer,Hygiene,150
1803,2025-02-25,D12,Bandages,First Aid,150
1804,2025-06-09,D05,Vitamin C Tablets,Supplements,400
1804,2025-06-09,D16,Multivitamin Gummies,Supplements,500
1805,2025-05-22,D12,Bandages,First Aid,150
1805,2025-05-22,D02,Ibuprofen,Pain Relief,150
1805,2025-05-22,D07,Face Masks,Hygiene,200
1805,2025-05-22,D10,Reading Glasses,Vision,600
1806,2025-03-18,D16,Multivitamin Gummies,Supplements,500
1807,2025-04-09,D14,Baby Lotion,Baby Care,350
1807,2025-04-09,D10,Reading Glasses,Vision,600
1807,2025-04-09,D06,Hand Sanitizer,Hygiene,150
1807,2025-04-09,D11,Eye Drops,Vision,250
1808,2025-06-17,D17,Reading Puzzle Book,Stationery/Leisure,300
1808,2025-06-17,D14,Baby Lotion,Baby Care,350
1809,2025-04-10,D02,Ibuprofen,Pain Relief,150
1810,2025-02-02,D03,Cold & Flu Syrup,Cold Remedy,350
1810,2025-02-02,D04,Tissues,Cold Remedy,100
1810,2025-02-02,D05,Vitamin C Tablets,Supplements,400
1811,2025-03-19,D06,Hand Sanitizer,Hygiene,150
1811,2025-03-19,D07,Face Masks,Hygiene,200
1812,2025-02-21,D07,Face Masks,Hygiene,200
1813,2025-02-02,D03,Cold & Flu Syrup,Cold Remedy,350
1813,2025-02-02,D04,Tissues,Cold Remedy,100
1814,2025-03-06,D10,Reading Glasses,Vision,600
1814,2025-03-06,D17,Reading Puzzle Book,Stationery/Leisure,300
1814,2025-03-06,D11,Eye Drops,Vision,250
1815,2025-01-29,D12,Bandages,First Aid,150
1815,2025-01-29,D13,Antiseptic Cream,First Aid,200
1816,2025-06-23,D14,Baby Lotion,Baby Care,350
1816,2025-06-23,D15,Baby Diapers,Baby Care,1200
1817,2025-05-15,D05,Vitamin C Tablets,Supplements,400
1817,2025-05-15,D16,Multivitamin Gummies,Supplements,500
1818,2025-03-08,D06,Hand Sanitizer,Hygiene,150
1818,2025-03-08,D07,Face Masks,Hygiene,200
1819,2025-04-07,D12,Bandages,First Aid,150
1819,2025-04-07,D13,Antiseptic Cream,First Aid,200
1820,2025-04-05,D17,Reading Puzzle Book,Stationery/Leisure,300
1821,2025-03-02,D02,Ibuprofen,Pain Relief,150
1821,2025-03-02,D05,Vitamin C Tablets,Supplements,400
1822,2025-05-06,D03,Cold & Flu Syrup,Cold Remedy,350
1823,2025-05-12,D05,Vitamin C Tablets,Supplements,400
1823,2025-05-12,D16,Multivitamin Gummies,Supplements,500
1824,2025-01-10,D14,Baby Lotion,Baby Care,350
1824,2025-01-10,D15,Baby Diapers,Baby Care,1200
1825,2025-05-26,D07,Face Masks,Hygiene,200
1825,2025-05-26,D08,Sunscreen SPF50,Skincare,800
1826,2025-02-21,D14,Baby Lotion,Baby Care,350
1826,2025-02-21,D15,Baby Diapers,Baby Care,1200
1827,2025-05-19,D17,Reading Puzzle Book,Stationery/Leisure,300
1828,2025-05-30,D02,Ibuprofen,Pain Relief,150
1828,2025-05-30,D09,Aloe Vera Gel,Skincare,350
1829,2025-02-08,D05,Vitamin C Tablets,Supplements,400
1829,2025-02-08,D16,Multivitamin Gummies,Supplements,500
1830,2025-03-28,D10,Reading Glasses,Vision,600
1830,2025-03-28,D17,Reading Puzzle Book,Stationery/Leisure,300
1831,2025-04-07,D04,Tissues,Cold Remedy,100
1831,2025-04-07,D12,Bandages,First Aid,150
1831,2025-04-07,D08,Sunscreen SPF50,Skincare,800
1831,2025-04-07,D13,Antiseptic Cream,First Aid,200
1832,2025-05-04,D10,Reading Glasses,Vision,600
1832,2025-05-04,D05,Vitamin C Tablets,Supplements,400
1833,2025-03-07,D05,Vitamin C Tablets,Supplements,400
1833,2025-03-07,D02,Ibuprofen,Pain Relief,150
1833,2025-03-07,D11,Eye Drops,Vision,250
1833,2025-03-07,D08,Sunscreen SPF50,Skincare,800
1834,2025-01-05,D03,Cold & Flu Syrup,Cold Remedy,350
1834,2025-01-05,D04,Tissues,Cold Remedy,100
1834,2025-01-05,D05,Vitamin C Tablets,Supplements,400
1835,2025-03-14,D06,Hand Sanitizer,Hygiene,150
1835,2025-03-14,D07,Face Masks,Hygiene,200
1836,2025-01-07,D08,Sunscreen SPF50,Skincare,800
1836,2025-01-07,D04,Tissues,Cold Remedy,100
1837,2025-05-02,D06,Hand Sanitizer,Hygiene,150
1837,2025-05-02,D07,Face Masks,Hygiene,200
1838,2025-06-18,D16,Multivitamin Gummies,Supplements,500
1838,2025-06-18,D05,Vitamin C Tablets,Supplements,400
1838,2025-06-18,D09,Aloe Vera Gel,Skincare,350
1838,2025-06-18,D02,Ibuprofen,Pain Relief,150
1839,2025-03-04,D03,Cold & Flu Syrup,Cold Remedy,350
1839,2025-03-04,D15,Baby Diapers,Baby Care,1200
1839,2025-03-04,D12,Bandages,First Aid,150
1840,2025-06-16,D15,Baby Diapers,Baby Care,1200
1840,2025-06-16,D08,Sunscreen SPF50,Skincare,800
1840,2025-06-16,D06,Hand Sanitizer,Hygiene,150
1840,2025-06-16,D04,Tissues,Cold Remedy,100
1841,2025-02-04,D03,Cold & Flu Syrup,Cold Remedy,350
1841,2025-02-04,D04,Tissues,Cold Remedy,100
1842,2025-02-19,D17,Reading Puzzle Book,Stationery/Leisure,300
1843,2025-02-19,D03,Cold & Flu Syrup,Cold Remedy,350
1844,2025-03-24,D11,Eye Drops,Vision,250
1844,2025-03-24,D04,Tissues,Cold Remedy,100
1844,2025-03-24,D10,Reading Glasses,Vision,600
1845,2025-06-08,D06,Hand Sanitizer,Hygiene,150
1845,2025-06-08,D07,Face Masks,Hygiene,200
1846,2025-06-20,D10,Reading Glasses,Vision,600
1846,2025-06-20,D17,Reading Puzzle Book,Stationery/Leisure,300
1847,2025-05-21,D17,Reading Puzzle Book,Stationery/Leisure,300
1848,2025-04-26,D12,Bandages,First Aid,150
1849,2025-06-16,D02,Ibuprofen,Pain Relief,150
1850,2025-05-27,D06,Hand Sanitizer,Hygiene,150
1850,2025-05-27,D07,Face Masks,Hygiene,200
1851,2025-01-13,D08,Sunscreen SPF50,Skincare,800
1852,2025-06-12,D14,Baby Lotion,Baby Care,350
1852,2025-06-12,D15,Baby Diapers,Baby Care,1200
1853,2025-01-12,D06,Hand Sanitizer,Hygiene,150
1853,2025-01-12,D07,Face Masks,Hygiene,200
1854,2025-02-22,D14,Baby Lotion,Baby Care,350
1854,2025-02-22,D10,Reading Glasses,Vision,600
1854,2025-02-22,D06,Hand Sanitizer,Hygiene,150
1855,2025-01-28,D14,Baby Lotion,Baby Care,350
1855,2025-01-28,D15,Baby Diapers,Baby Care,1200
1856,2025-03-30,D01,Paracetamol,Pain Relief,100
1857,2025-02-20,D13,Antiseptic Cream,First Aid,200
1858,2025-06-05,D12,Bandages,First Aid,150
1858,2025-06-05,D13,Antiseptic Cream,First Aid,200
1859,2025-06-25,D08,Sunscreen SPF50,Skincare,800
1859,2025-06-25,D09,Aloe Vera Gel,Skincare,350
1859,2025-06-25,D13,Antiseptic Cream,First Aid,200
1860,2025-03-07,D12,Bandages,First Aid,150
1861,2025-04-25,D03,Cold & Flu Syrup,Cold Remedy,350
1861,2025-04-25,D04,Tissues,Cold Remedy,100
1861,2025-04-25,D05,Vitamin C Tablets,Supplements,400
1861,2025-04-25,D08,Sunscreen SPF50,Skincare,800
1862,2025-04-09,D14,Baby Lotion,Baby Care,350
1862,2025-04-09,D15,Baby Diapers,Baby Care,1200
1863,2025-03-16,D05,Vitamin C Tablets,Supplements,400
1863,2025-03-16,D16,Multivitamin Gummies,Supplements,500
1864,2025-01-01,D14,Baby Lotion,Baby Care,350
1864,2025-01-01,D15,Baby Diapers,Baby Care,1200
1865,2025-04-27,D12,Bandages,First Aid,150
1865,2025-04-27,D13,Antiseptic Cream,First Aid,200
1866,2025-06-08,D08,Sunscreen SPF50,Skincare,800
1867,2025-04-09,D14,Baby Lotion,Baby Care,350
1867,2025-04-09,D15,Baby Diapers,Baby Care,1200
1868,2025-02-12,D08,Sunscreen SPF50,Skincare,800
1868,2025-02-12,D09,Aloe Vera Gel,Skincare,350
1869,2025-05-15,D11,Eye Drops,Vision,250
1870,2025-03-12,D12,Bandages,First Aid,150
1870,2025-03-12,D13,Antiseptic Cream,First Aid,200
1871,2025-06-28,D12,Bandages,First Aid,150
1871,2025-06-28,D13,Antiseptic Cream,First Aid,200
1872,2025-02-18,D01,Paracetamol,Pain Relief,100
1872,2025-02-18,D09,Aloe Vera Gel,Skincare,350
1872,2025-02-18,D11,Eye Drops,Vision,250
1873,2025-05-24,D06,Hand Sanitizer,Hygiene,150
1873,2025-05-24,D07,Face Masks,Hygiene,200
1874,2025-04-04,D03,Cold & Flu Syrup,Cold Remedy,350
1874,2025-04-04,D04,Tissues,Cold Remedy,100
1875,2025-03-06,D08,Sunscreen SPF50,Skincare,800
1876,2025-03-23,D07,Face Masks,Hygiene,200
1877,2025-04-29,D12,Bandages,First Aid,150
1877,2025-04-29,D01,Paracetamol,Pain Relief,100
1877,2025-04-29,D05,Vitamin C Tablets,Supplements,400
1878,2025-04-07,D05,Vitamin C Tablets,Supplements,400
1878,2025-04-07,D16,Multivitamin Gummies,Supplements,500
1878,2025-04-07,D13,Antiseptic Cream,First Aid,200
1879,2025-03-21,D07,Face Masks,Hygiene,200
1880,2025-04-12,D05,Vitamin C Tablets,Supplements,400
1880,2025-04-12,D16,Multivitamin Gummies,Supplements,500
1881,2025-04-11,D06,Hand Sanitizer,Hygiene,150
1881,2025-04-11,D07,Face Masks,Hygiene,200
1882,2025-06-23,D16,Multivitamin Gummies,Supplements,500
1882,2025-06-23,D06,Hand Sanitizer,Hygiene,150
1882,2025-06-23,D07,Face Masks,Hygiene,200
1882,2025-06-23,D12,Bandages,First Aid,150
1883,2025-03-16,D05,Vitamin C Tablets,Supplements,400
1883,2025-03-16,D16,Multivitamin Gummies,Supplements,500
1884,2025-02-19,D02,Ibuprofen,Pain Relief,150
1885,2025-01-15,D14,Baby Lotion,Baby Care,350
1885,2025-01-15,D15,Baby Diapers,Baby Care,1200
1886,2025-04-01,D01,Paracetamol,Pain Relief,100
1886,2025-04-01,D07,Face Masks,Hygiene,200
1886,2025-04-01,D09,Aloe Vera Gel,Skincare,350
1886,2025-04-01,D12,Bandages,First Aid,150
1887,2025-06-09,D12,Bandages,First Aid,150
1887,2025-06-09,D16,Multivitamin Gummies,Supplements,500
1888,2025-01-18,D08,Sunscreen SPF50,Skincare,800
1888,2025-01-18,D09,Aloe Vera Gel,Skincare,350
1889,2025-04-06,D03,Cold & Flu Syrup,Cold Remedy,350
1889,2025-04-06,D04,Tissues,Cold Remedy,100
1890,2025-02-25,D12,Bandages,First Aid,150
1890,2025-02-25,D03,Cold & Flu Syrup,Cold Remedy,350
1890,2025-02-25,D11,Eye Drops,Vision,250
1891,2025-02-28,D12,Bandages,First Aid,150
1891,2025-02-28,D02,Ibuprofen,Pain Relief,150
1892,2025-01-05,D07,Face Masks,Hygiene,200
1892,2025-01-05,D11,Eye Drops,Vision,250
1892,2025-01-05,D03,Cold & Flu Syrup,Cold Remedy,350
1893,2025-06-25,D06,Hand Sanitizer,Hygiene,150
1893,2025-06-25,D05,Vitamin C Tablets,Supplements,400
1893,2025-06-25,D01,Paracetamol,Pain Relief,100
1893,2025-06-25,D12,Bandages,First Aid,150
1894,2025-06-01,D07,Face Masks,Hygiene,200
1895,2025-03-29,D10,Reading Glasses,Vision,600
1895,2025-03-29,D17,Reading Puzzle Book,Stationery/Leisure,300
1896,2025-04-29,D13,Antiseptic Cream,First Aid,200
1897,2025-02-19,D17,Reading Puzzle Book,Stationery/Leisure,300
1897,2025-02-19,D03,Cold & Flu Syrup,Cold Remedy,350
1897,2025-02-19,D08,Sunscreen SPF50,Skincare,800
1898,2025-03-01,D12,Bandages,First Aid,150
1899,2025-06-20,D03,Cold & Flu Syrup,Cold Remedy,350
1899,2025-06-20,D04,Tissues,Cold Remedy,100
1900,2025-04-14,D08,Sunscreen SPF50,Skincare,800
1901,2025-04-08,D12,Bandages,First Aid,150
1901,2025-04-08,D13,Antiseptic Cream,First Aid,200
1902,2025-05-12,D03,Cold & Flu Syrup,Cold Remedy,350
1902,2025-05-12,D04,Tissues,Cold Remedy,100
1903,2025-01-23,D05,Vitamin C Tablets,Supplements,400
1903,2025-01-23,D04,Tissues,Cold Remedy,100
1903,2025-01-23,D06,Hand Sanitizer,Hygiene,150
1904,2025-03-27,D06,Hand Sanitizer,Hygiene,150
1904,2025-03-27,D12,Bandages,First Aid,150
1904,2025-03-27,D14,Baby Lotion,Baby Care,350
1904,2025-03-27,D04,Tissues,Cold Remedy,100
1905,2025-01-24,D14,Baby Lotion,Baby Care,350
1905,2025-01-24,D15,Baby Diapers,Baby Care,1200
1906,2025-06-28,D10,Reading Glasses,Vision,600
1906,2025-06-28,D17,Reading Puzzle Book,Stationery/Leisure,300
1906,2025-06-28,D11,Eye Drops,Vision,250
1907,2025-05-05,D08,Sunscreen SPF50,Skincare,800
1907,2025-05-05,D09,Aloe Vera Gel,Skincare,350
1908,2025-01-14,D02,Ibuprofen,Pain Relief,150
1908,2025-01-14,D03,Cold & Flu Syrup,Cold Remedy,350
1909,2025-05-04,D08,Sunscreen SPF50,Skincare,800
1909,2025-05-04,D09,Aloe Vera Gel,Skincare,350
1909,2025-05-04,D07,Face Masks,Hygiene,200
1910,2025-02-23,D01,Paracetamol,Pain Relief,100
1910,2025-02-23,D17,Reading Puzzle Book,Stationery/Leisure,300
1911,2025-06-09,D14,Baby Lotion,Baby Care,350
1911,2025-06-09,D03,Cold & Flu Syrup,Cold Remedy,350
1912,2025-04-13,D02,Ibuprofen,Pain Relief,150
1912,2025-04-13,D10,Reading Glasses,Vision,600
1912,2025-04-13,D17,Reading Puzzle Book,Stationery/Leisure,300
1913,2025-01-19,D10,Reading Glasses,Vision,600
1913,2025-01-19,D01,Paracetamol,Pain Relief,100
1913,2025-01-19,D02,Ibuprofen,Pain Relief,150
1913,2025-01-19,D15,Baby Diapers,Baby Care,1200
1914,2025-06-07,D01,Paracetamol,Pain Relief,100
1914,2025-06-07,D05,Vitamin C Tablets,Supplements,400
1915,2025-04-12,D17,Reading Puzzle Book,Stationery/Leisure,300
1915,2025-04-12,D02,Ibuprofen,Pain Relief,150
1915,2025-04-12,D10,Reading Glasses,Vision,600
1915,2025-04-12,D07,Face Masks,Hygiene,200
1916,2025-05-22,D05,Vitamin C Tablets,Supplements,400
1916,2025-05-22,D14,Baby Lotion,Baby Care,350
1917,2025-04-30,D08,Sunscreen SPF50,Skincare,800
1917,2025-04-30,D16,Multivitamin Gummies,Supplements,500
1918,2025-06-04,D12,Bandages,First Aid,150
1918,2025-06-04,D13,Antiseptic Cream,First Aid,200
1919,2025-05-22,D08,Sunscreen SPF50,Skincare,800
1919,2025-05-22,D09,Aloe Vera Gel,Skincare,350
1920,2025-03-13,D10,Reading Glasses,Vision,600
1920,2025-03-13,D17,Reading Puzzle Book,Stationery/Leisure,300
1920,2025-03-13,D11,Eye Drops,Vision,250
1921,2025-04-05,D06,Hand Sanitizer,Hygiene,150
1921,2025-04-05,D07,Face Masks,Hygiene,200
1922,2025-01-10,D10,Reading Glasses,Vision,600
1922,2025-01-10,D17,Reading Puzzle Book,Stationery/Leisure,300
1923,2025-01-02,D05,Vitamin C Tablets,Supplements,400
1923,2025-01-02,D16,Multivitamin Gummies,Supplements,500
1924,2025-03-16,D10,Reading Glasses,Vision,600
1924,2025-03-16,D17,Reading Puzzle Book,Stationery/Leisure,300
1925,2025-01-01,D12,Bandages,First Aid,150
1925,2025-01-01,D08,Sunscreen SPF50,Skincare,800
1925,2025-01-01,D17,Reading Puzzle Book,Stationery/Leisure,300
1926,2025-03-08,D07,Face Masks,Hygiene,200
1926,2025-03-08,D13,Antiseptic Cream,First Aid,200
1927,2025-01-04,D04,Tissues,Cold Remedy,100
1927,2025-01-04,D12,Bandages,First Aid,150
1928,2025-02-15,D08,Sunscreen SPF50,Skincare,800
1928,2025-02-15,D09,Aloe Vera Gel,Skincare,350
1929,2025-06-22,D08,Sunscreen SPF50,Skincare,800
1929,2025-06-22,D09,Aloe Vera Gel,Skincare,350
1930,2025-01-01,D06,Hand Sanitizer,Hygiene,150
1930,2025-01-01,D01,Paracetamol,Pain Relief,100
1930,2025-01-01,D03,Cold & Flu Syrup,Cold Remedy,350
1930,2025-01-01,D02,Ibuprofen,Pain Relief,150
1931,2025-01-05,D08,Sunscreen SPF50,Skincare,800
1931,2025-01-05,D09,Aloe Vera Gel,Skincare,350
1932,2025-02-27,D11,Eye Drops,Vision,250
1932,2025-02-27,D05,Vitamin C Tablets,Supplements,400
1932,2025-02-27,D12,Bandages,First Aid,150
1933,2025-01-21,D14,Baby Lotion,Baby Care,350
1933,2025-01-21,D15,Baby Diapers,Baby Care,1200
1934,2025-05-17,D09,Aloe Vera Gel,Skincare,350
1935,2025-05-11,D03,Cold & Flu Syrup,Cold Remedy,350
1935,2025-05-11,D04,Tissues,Cold Remedy,100
1935,2025-05-11,D05,Vitamin C Tablets,Supplements,400
1936,2025-01-01,D05,Vitamin C Tablets,Supplements,400
1936,2025-01-01,D16,Multivitamin Gummies,Supplements,500
1937,2025-03-19,D08,Sunscreen SPF50,Skincare,800
1937,2025-03-19,D09,Aloe Vera Gel,Skincare,350
1938,2025-03-28,D14,Baby Lotion,Baby Care,350
1938,2025-03-28,D09,Aloe Vera Gel,Skincare,350
1938,2025-03-28,D02,Ibuprofen,Pain Relief,150
1938,2025-03-28,D15,Baby Diapers,Baby Care,1200
1939,2025-05-01,D05,Vitamin C Tablets,Supplements,400
1939,2025-05-01,D16,Multivitamin Gummies,Supplements,500
1939,2025-05-01,D08,Sunscreen SPF50,Skincare,800
1940,2025-03-09,D03,Cold & Flu Syrup,Cold Remedy,350
1941,2025-02-18,D10,Reading Glasses,Vision,600
1941,2025-02-18,D17,Reading Puzzle Book,Stationery/Leisure,300
1942,2025-03-15,D10,Reading Glasses,Vision,600
1942,2025-03-15,D07,Face Masks,Hygiene,200
